10250;10125
11975;10975
8400;10900
13625;7725
7125;10450
8950;10000
12100;9475
8050;11125
12750;9425
12975;8975
8150;11125
12725;6675
13250;8350
9850;10850
12475;10800
12875;9275
9350;10600
7375;10900
6150;7525
11900;8725
10300;10975
7125;11300
13000;9800
12100;9875
8750;11200
12225;8125
7825;11275
12600;9575
11475;10000
7125;10900
4525;10125
12150;8975
9275;10275
11975;9550
4800;7825
11425;6975
5675;5750
7825;10975
12150;7500
12700;7500
11650;7200
7225;10750
7500;11000
10475;10850
12350;7725
10750;6625
6150;8275
11050;6325
10975;9200
8750;10200
11475;9700
12150;8400
12275;8725
8750;11000
8650;10900
12050;7200
11650;10625
13275;6975
11350;4650
7125;10750
10375;9250
8750;6375
13700;8500
12075;10800
10475;9250
4750;10125
8950;10200
8050;11225
13225;8125
9350;11000
10850;6625
11775;10250
11575;10975
11650;10125
12050;9275
4425;7275
11850;7725
12975;7725
12700;7200
11375;10575
11225;8125
11775;8775
7925;10975
11775;8275
10975;9600
10650;7125
5150;8750
4650;6575
7650;6375
13225;4275
8275;10900
11975;9800
4550;7425
11525;10625
7625;11275
4225;3125
8200;6900
12725;7725
13125;7200
11650;7500
7225;11150
13500;7450
12150;7200
12475;6575
7750;10275
8125;3000
13250;9375
4475;3000
13075;9275
7250;6900
1975;4025
10550;6325
11000;7775
6625;7950
12650;8425
12600;9775
13500;7675
5825;7350
11425;6575
12775;8975
11750;7200
11525;10850
11550;7725
6225;5000
11575;10000
12100;7725
12475;7825
7900;3200
12850;8125
13625;7150
7900;10775
13500;8875
12600;6975
9050;10425
12350;9475
7750;10775
6350;3600
11950;7500
13225;3125
10900;8975
11000;8575
4975;10125
6175;5750
13225;3700
12850;8725
8300;6375
13250;8450
12225;6575
10950;5300
8350;6900
9150;10425
8800;6500
7325;10750
12800;7500
8800;6900
11050;7125
12250;9275
12475;8025
13225;4075
8650;11300
8525;11300
7725;10975
7425;10750
5050;6575
5675;5400
11225;7725
7625;10975
12500;7500
13400;7025
13225;7200
4550;7825
12150;8650
10850;3525
10750;6325
5425;7350
8750;10000
7075;7175
6625;8300
11350;4875
12025;8425
8050;10275
12350;6575
12800;7200
13250;8875
11725;8925
12400;8425
10850;9600
10950;6325
4800;7425
13125;9475
13125;7025
10250;10850
12400;8625
10950;7125
10850;9200
12225;9875
7025;8300
4675;2700
7325;10450
10800;9075
10850;6325
6225;5625
7225;11050
13475;8325
4475;3450
7375;11300
12500;7200
1875;5475
7225;11050
8350;6500
11775;10450
13125;6525
13100;7725
7875;5850
12150;9275
11550;8125
6175;4675
7500;11200
11850;9375
2075;5675
11425;10850
10375;10850
11100;6075
7900;10275
7900;3350
5675;6650
13325;7200
10575;9250
8275;3000
12050;8975
13000;9550
11000;10975
12875;9925
12875;9425
13625;8125
12850;6575
13500;9375
11850;6975
13625;9375
7075;7575
13100;8275
5550;4950
12225;9475
13475;8725
7600;10775
8300;10500
4900;8500
7750;6900
13325;7500
1975;5575
11850;6575
12350;6975
11575;9700
13500;8175
10750;6825
4475;3300
11050;6825
4225;4075
11850;8125
10450;7125
12975;8125
6175;5400
4675;1975
7900;6900
11450;7500
7075;6675
7625;5350
11750;7500
13225;2325
11550;7500
12350;8975
4975;3150
10250;10325
8950;10425
5550;5200
12525;8725
12525;8925
11375;10000
4225;3525
12225;6975
11975;8125
11850;8875
8525;10900
13125;9875
8050;10775
12475;6975
13375;8875
10550;7125
12600;7200
13125;7500
7250;7025
13400;6525
10650;6625
11550;7200
13075;8975
10200;10600
11850;7500
12850;8325
10950;6075
8200;6500
12975;8625
13225;7500
12650;8625
11650;8325
11400;10975
11675;6575
5675;4675
11525;10125
8650;6375
8100;6375
13625;8875
10950;6825
12975;6575
11975;6575
4425;6875
12350;8125
13500;7250
12775;9275
6825;7575
10950;6625
11725;9325
13375;9375
12725;6875
12525;9325
5550;4675
11675;10000
12975;9275
13350;8350
12325;7150
7425;10450
13025;7200
12600;7500
13600;8500
7750;6500
2075;6475
5950;3600
4475;3150
11050;5075
11950;7200
10650;6825
11575;6575
11575;6675
12050;7500
8650;6900
11850;7200
8275;11300
11975;7725
10750;7125
7750;6375
10800;6125
4975;3300
9900;10975
11650;8725
10800;8975
7600;10275
7725;11275
13225;2925
11975;6975
5625;5625
9175;10275
7875;5350
11350;4425
4975;3450
13225;2525
4675;1825
11675;6825
12725;8125
5550;5675
12850;7725
5550;4475
8400;11300
11575;6825
8200;6375
5550;5425
6175;4875
12875;8975
13025;7500
10450;6325
10850;7125
11575;6925
12275;8325
8600;10500
7075;7075
12750;9925
7625;5850
11675;9700
13100;8125
12600;7725
12025;8625
12225;7725
12975;6975
12325;7550
11450;7200
7500;11200
4225;3675
7850;6375
10550;6625
10700;10600
10450;6825
10450;6625
7725;11275
7925;11275
10550;6825
12600;6575
13100;8775
7675;4875
8550;6375
7925;11275
13375;7675
5675;4875
10950;5800
10300;6125
12525;8325
12100;8125
12600;8125
5175;6650
7900;6500
5625;5000
8275;11300
11050;6625
13625;7550
11900;8325
11375;10175
13225;3500
11375;9700
12250;8975
12975;8425
10850;6825
13275;6575
7225;10450
1775;5375
4675;2550
7875;4875
10650;6325
8650;6500
13225;7725
12350;9275
12850;6975
11200;5075
