12225;6975
12350;8125
12600;7500
7825;10975
9150;10425
7225;10450
8650;11300
10300;10975
7225;11150
7825;11275
11400;10975
11575;10975
11650;10125
7725;10975
8750;11000
7925;11275
8150;11125
13225;7500
13125;6525
11750;7200
13225;3500
11350;4650
10800;9075
13225;3700
13225;4275
4425;6875
4550;7825
5825;7350
7750;6500
11375;10575
13000;9800
12050;7200
13225;3125
6150;7525
11050;5075
13225;4075
11975;7725
8800;6900
13350;8350
12700;7500
13500;9375
7600;10775
10575;9250
6625;7950
7900;3350
8350;6900
10850;6325
12350;6575
7225;10750
10475;10850
13125;9875
11575;9700
10475;9250
4975;10125
10650;3525
12350;6975
6175;4675
10850;3525
13225;2925
13375;8875
11975;9800
12350;9875
13700;8500
13475;8325
12150;9275
8600;10500
8050;11125
11975;8125
10950;5800
12500;7200
12850;6575
13125;7200
6825;7575
5175;6650
7250;7025
4425;7275
1875;5475
4550;7425
4800;7825
10800;8975
13400;6525
12600;6575
12225;7725
7900;6500
7650;6375
7075;7575
6175;4875
10450;6825
12075;10800
9850;10850
7900;10775
7750;10275
1975;4025
1775;5375
4750;10125
5675;4675
10750;7125
10850;6825
10650;6825
8100;6375
4225;4075
4975;3300
4225;3675
5950;3600
5550;5425
7850;6375
10550;6825
8275;3000
1975;5575
7125;11300
11100;6075
7875;5350
7875;5850
10800;6125
7875;4875
6625;8300
11525;10625
13325;7500
12725;6675
7925;10975
11675;6575
11750;7500
12975;8425
8950;10200
7425;10450
11675;10000
12150;7200
13100;7725
11950;7200
11575;6675
12475;6575
11900;8325
9900;10975
8050;10275
6150;8275
4225;3525
4975;3150
4675;1975
4475;3150
5675;5750
7425;10750
10850;9600
8275;11300
8050;10775
12875;9925
10950;6625
11350;4875
7625;5350
5550;5675
7625;5850
8650;6375
6225;5625
4800;7425
7075;6675
4675;2550
8300;6375
8750;6375
13600;8500
8300;10500
8650;10900
9175;10275
7750;6900
11775;10250
11000;10975
12475;10800
7750;10775
12775;8975
12150;7500
12225;6575
11050;6825
13375;7675
13375;8175
13400;7025
11000;8575
8400;11300
7375;10900
4525;10125
7625;11275
7225;11050
13100;8775
12875;8975
8400;10900
11050;6625
13375;9375
10450;7125
5150;8750
4675;2700
4475;3000
5550;5200
4650;6575
8200;6500
11225;8125
8950;10425
8275;10900
8750;11200
10375;9250
13125;9475
8750;10200
12150;8975
12350;9275
13225;2525
13225;2325
8125;3000
10450;6325
7075;7075
6175;5750
5550;4675
7075;7175
7025;8300
4900;8500
7500;11200
7725;11275
10200;10600
9350;10600
10250;10125
7900;10275
7125;10750
8200;6900
8200;6375
4975;3450
4975;3000
7900;3200
8650;6900
7500;11000
7375;11300
7625;10975
11425;10850
10900;8975
11375;10175
12775;9275
11000;7775
11575;6825
11050;7125
13125;7500
12025;8625
9350;11000
11975;10975
11650;10625
12525;8925
12975;8975
11850;7500
7750;6375
7375;11300
12225;9875
7600;10275
9050;10425
7325;10750
11475;9700
10975;9200
12750;9925
12600;9575
13275;6575
12850;6975
12525;8325
12975;6575
13075;8975
12650;8625
11850;8125
10650;7125
10550;7125
5550;4950
5675;5400
5425;7350
5050;6575
5625;5625
4475;3300
4475;3450
6225;5000
5625;5000
6350;3600
4675;1825
10850;7125
10950;6325
10650;6325
11725;9325
2075;5675
2075;6475
5675;6650
10550;6625
10850;9200
12050;8975
13250;8875
8550;6375
12600;8125
13250;8350
12725;8125
13100;8125
12050;7500
7325;10450
7925;11275
7125;10450
10700;10600
11975;6975
12725;6875
10750;6825
13025;7200
13500;7250
11200;5075
10950;5300
7675;4875
8050;11225
8525;11300
8525;10900
7125;10900
10550;6325
10450;6625
11350;4425
11675;6825
12600;7725
13500;8875
12975;9275
12975;6975
13500;7675
13500;7450
11550;8125
13625;7150
13275;6975
5550;4475
5675;4875
6175;5400
11650;8325
12975;8625
13100;8275
13600;8600
13000;9550
12050;9275
11650;8725
13225;8125
12850;8725
10950;6825
10300;6125
11450;7500
10950;7125
11850;6975
8800;6500
7900;6900
11575;6575
8350;6500
8650;6500
12525;9325
12875;9425
11525;10850
12100;9475
12600;9775
13625;9375
13625;8875
13325;7200
12850;8325
12025;8425
12225;8125
12150;8650
12350;8975
11850;9375
12100;8125
11225;7725
10750;6325
10850;6625
11450;7200
12400;8425
13250;9375
13475;8725
13625;7550
11850;7725
11775;10450
10975;9600
11900;8725
12275;8725
12525;8725
12325;7150
10950;6075
11050;6325
10750;6625
11650;7200
11550;7500
11775;8275
11775;8775
12250;9275
12250;8975
11675;9700
11375;10000
11475;10000
11850;8875
11725;8925
10250;10325
8950;10000
8750;10000
11525;10125
11575;10000
12100;9875
12875;9275
11375;9700
9275;10275
10375;10850
10250;10850
11575;6925
11975;6575
11425;6975
10650;6625
11850;6575
11425;6575
11650;7500
12150;8400
12750;9425
12350;9475
12225;9475
11975;9550
12400;8625
11550;7725
12700;7200
12475;6975
12975;8125
13075;9275
13250;8450
12850;8125
12100;7725
12475;7825
12725;7725
12275;8325
13125;7025
12800;7200
12650;8425
12475;8025
12800;7500
13225;7200
12850;7725
13025;7500
13225;7725
12975;7725
13500;8175
12500;7500
12350;7725
12325;7550
13625;7725
13625;8125
12600;6975
12600;7200
11850;7200
11950;7500
11550;7200
