6175;5750
13625;8125
12975;8125
11375;9700
13250;9375
13500;9375
7850;6375
12750;9425
11750;7200
13125;6525
12350;9875
12600;6975
8525;11300
7125;11300
7225;11150
7225;10750
8275;11300
12350;9475
8200;6900
11050;6825
8525;10900
11400;10975
12600;8125
11850;6575
11375;10000
11950;7200
11975;6975
13225;8125
11900;8725
13100;8775
10475;9250
13225;2925
12975;6975
7075;6675
11425;6975
6150;7525
11200;5075
12600;7200
8350;6500
11950;7500
12100;7725
13500;7450
10200;10600
5550;4950
7875;5350
12150;9275
12600;9775
12250;8975
10800;6125
2075;6475
5625;5625
11450;7500
4800;7825
7875;5850
4900;8500
13600;8500
10650;6625
13225;4075
7625;5350
11675;6575
13475;8325
10250;10850
13075;9275
12700;7500
13125;7025
6175;5400
13225;3125
11450;7200
11975;9550
6225;5625
4675;2700
11550;7725
10650;6825
10850;7125
11350;4875
11050;5075
7125;10450
13000;9800
9900;10975
8750;10200
4750;10125
7425;10450
7725;10975
12275;8725
10550;6325
12350;6575
11575;6675
13025;7200
4675;1975
4550;7425
10650;3525
7625;11275
11525;10125
12050;8975
7600;10275
9050;10425
11675;9700
13025;7500
8050;10275
8950;10200
7750;10775
10475;10850
9350;10600
7075;7575
4225;4075
8750;6375
4475;3000
12150;8650
8050;11125
11050;7125
4975;3000
12775;9275
4425;7275
7125;10750
11475;10000
11850;7500
13500;8875
12700;7200
13500;7675
13375;9375
12025;8625
12275;8325
12475;6575
8300;6375
11225;7725
4650;6575
13100;8125
12775;8975
10750;6625
5675;4675
4975;10125
7900;6500
8200;6375
11850;7200
5625;5000
10800;9075
7925;10975
4800;7425
1775;5375
10650;6325
7675;4875
7825;11275
7325;10450
7225;10450
8150;11125
10975;9600
11675;6825
6175;4875
12100;9475
13625;8875
7250;7025
6175;4675
1975;5575
4225;3525
10850;3525
8125;3000
4475;3150
5550;5425
11850;8875
10375;9250
1875;5475
4475;3450
4550;7825
12800;7200
12525;8325
10550;7125
12725;8125
8750;11200
7500;11200
12400;8425
7600;10775
4975;3300
8050;11225
12075;10800
10950;6325
12800;7500
13250;8350
13225;7725
4525;10125
8100;6375
8650;6900
13225;4275
8650;10900
2075;5675
7500;11000
7625;10975
12225;6975
11050;6325
12475;10800
8050;10775
11900;8325
11725;9325
7725;11275
10750;7125
12850;8325
8400;11300
11525;10625
8750;11000
13225;2525
6825;7575
13225;3500
12325;7150
7375;11300
6625;8300
4425;6875
7900;3200
5675;4875
6625;7950
7425;10750
10850;9600
13225;3700
13275;6975
12225;9875
13250;8875
12850;8725
5550;5675
13225;2325
12600;9575
6225;5000
12725;6675
5425;7350
7125;10900
8400;10900
10850;9200
10950;6825
12850;6975
11975;10975
8950;10000
13225;7500
12975;8975
13600;8600
10850;6825
11650;10125
11675;10000
11975;9800
11575;10000
11750;7500
12975;8425
12350;8125
4225;3675
11850;6975
7925;11275
7750;6375
11775;10450
12250;9275
13325;7200
13275;6575
8650;11300
7325;10750
10700;10600
8300;10500
11575;9700
5675;5400
12875;8975
11550;7200
10950;7125
7750;6900
13000;9550
11775;8775
10800;8975
12150;7500
13625;7725
11850;8125
8275;3000
12650;8625
13100;8275
11425;10850
8200;6500
8350;6900
9175;10275
4975;3150
10650;7125
7025;8300
12225;9475
12525;9325
11525;10850
9850;10850
12975;8625
10450;6625
13500;7250
11975;7725
13100;7725
13125;9875
12050;7500
5050;6575
7750;10275
7750;6500
11650;10625
13625;9375
13400;7025
8650;6500
13625;7150
5950;3600
5550;5200
13250;8450
12725;6875
10950;5300
10975;9200
13125;7200
11000;8575
12750;9925
12350;8975
12600;7725
12050;9275
13350;8350
4975;3450
9350;11000
5150;8750
13700;8500
11550;7500
10900;8975
11225;8125
7250;6900
11375;10175
7825;10975
10575;9250
7225;11050
10375;10850
11650;8725
11375;10575
13500;8175
7900;10275
12975;6575
12150;8400
10300;10975
12650;8425
13375;8875
11100;6075
11575;6925
6150;8275
12150;7200
11775;10250
11850;9375
12100;9875
10250;10325
7900;10775
12875;9275
11425;6575
8750;10000
7075;7175
12225;8125
12400;8625
8800;6500
7875;4875
12050;7200
13225;7200
12600;7500
10850;6325
12975;7725
12875;9925
5175;6650
10750;6325
6350;3600
4675;2550
7900;3350
11550;8125
13400;6525
11350;4425
10450;6325
8800;6900
12850;7725
11725;8925
8950;10425
7375;10900
12500;7200
11000;10975
10450;7125
7650;6375
8650;6375
8550;6375
12600;6575
7075;7075
11575;10975
12475;7825
12875;9425
8600;10500
10250;10125
12225;7725
13375;7675
10950;6075
5825;7350
9275;10275
9150;10425
10950;6625
11650;7500
12225;6575
10550;6825
7900;6900
10750;6825
10450;6825
12025;8425
12100;8125
11975;8125
12325;7550
11775;8275
11000;7775
11650;8325
13375;8175
11575;6575
12475;6975
11575;6825
12475;8025
12150;8975
13125;9475
12975;9275
11975;6575
11350;4650
11850;7725
13475;8725
13625;7550
11050;6625
11475;9700
12525;8925
12350;9275
11650;7200
13075;8975
12525;8725
12850;8125
4475;3300
5550;4675
5550;4475
5675;5750
5675;6650
13325;7500
12850;6575
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
