12100;7725
8800;6500
12525;8925
11975;8125
8750;10200
12600;8125
8050;10775
10550;6825
11725;9325
9900;10975
7500;11200
10450;6625
11200;5075
13500;8875
13625;7550
13475;8725
11850;7725
11350;4650
12800;7500
7625;5350
12350;8125
7025;8300
13500;7250
13125;9475
13250;9375
9350;10600
10850;6625
5675;4675
7075;7575
12225;7725
13500;8175
7600;10275
13075;8975
5625;5625
5550;4675
11050;6625
11975;6975
8350;6500
4800;7825
13225;4275
12600;9575
12475;6575
8300;6375
10975;9200
6175;5750
13075;9275
10950;7125
9275;10275
10375;9250
12150;7500
12350;9275
12650;8625
8950;10200
12150;9275
7900;6500
13100;7725
11775;10450
8750;11000
4475;3450
7825;11275
8750;6375
4225;4075
13475;8325
13225;7725
10475;10850
13025;7200
10375;10850
12725;6675
12975;8425
7725;11275
10850;6325
12650;8425
13225;7200
6225;5625
10950;6625
12050;7200
11975;9800
11475;9700
8750;11200
13225;2525
11750;7500
12850;8725
7225;10450
1775;5375
11975;6575
13250;8350
12150;7200
4675;2700
11450;7500
10750;6825
12600;6975
11775;10250
13225;3125
12600;7200
9050;10425
7325;10750
12725;6875
11550;7500
8800;6900
4525;10125
10300;6125
7625;5850
12725;7725
13125;7500
11675;9700
7075;6675
5675;6650
7925;10975
11675;6575
7375;10900
10750;6625
4425;7275
12500;7500
10250;10125
12150;8975
12325;7150
12850;6575
13500;9375
9850;10850
8400;10900
11750;7200
13125;6525
12975;6975
10950;6075
13225;2925
12600;9775
12400;8425
13375;8875
10550;6325
7600;10775
7075;7175
12875;9425
10950;5800
4675;1825
12275;8725
12350;7725
1975;4025
7125;10900
8650;6375
13225;4075
12525;8325
11525;10625
1975;5575
4975;10125
12875;9925
11375;10575
13375;8175
10650;6625
7375;11300
5550;4950
5825;7350
11575;6925
12600;6575
13375;9375
11675;6825
12850;6975
7900;3200
7675;4875
11100;6075
5425;7350
11650;8725
12875;8975
11475;10000
11775;8275
11650;7500
10950;6825
11650;8325
11050;7125
12075;10800
12150;8650
8050;11125
12975;8625
12800;7200
5550;5675
12875;9275
10650;7125
13225;7500
4475;3000
7125;11300
8100;6375
13000;9800
12975;6575
7900;10275
10250;10850
4225;3675
5550;5425
12100;9875
10650;6825
6150;8275
10650;3525
13125;7200
10450;6825
10950;5300
4975;3000
13250;8450
7225;11050
5050;6575
7750;10275
8150;11125
6225;5000
13225;8125
8750;10000
11000;7775
10450;6325
12475;8025
13275;6975
13225;3700
13125;9875
12750;9425
6625;7950
5675;4875
10450;7125
12775;8975
7625;10975
7900;3350
7650;6375
11975;10975
12325;7550
11900;8325
8650;6500
5625;5000
11575;10000
12525;9325
6175;4675
4550;7825
12025;8425
10800;9075
11950;7200
12700;7200
4975;3450
11900;8725
11525;10850
10475;9250
7900;10775
8200;6900
12600;7500
10850;9200
7325;10450
4900;8500
12750;9925
12350;8975
4750;10125
11675;10000
13350;8350
13225;2325
9350;11000
5150;8750
7075;7075
12225;6575
10550;7125
11950;7500
13625;9375
13500;7450
11975;9550
10575;9250
7875;5350
7750;6900
11850;6575
12975;8975
4675;1975
7750;10775
10850;7125
8275;10900
8275;3000
7225;11150
7225;10750
8275;11300
6175;5400
8350;6900
5675;5750
4975;3150
7850;6375
12475;6975
12500;7200
11975;7725
12025;8625
10850;6825
11575;6575
8400;11300
11050;5075
13250;8875
12225;9875
12225;6975
8050;10275
8200;6375
2075;5675
8650;10900
11850;9375
8650;6900
7625;11275
8200;6500
13225;3500
11050;6825
11650;7200
6150;7525
11775;8775
13325;7500
4550;7425
11850;7500
8525;10900
13000;9550
7250;6900
11375;10000
10200;10600
11850;7200
7825;10975
4225;3125
10300;10975
13275;6575
11525;10125
12275;8325
4475;3300
12250;9275
8550;6375
11375;10175
8950;10425
10750;7125
10700;10600
11350;4425
5550;5200
5675;5400
13500;7675
12775;9275
8125;3000
7250;7025
10800;8975
7725;10975
5175;6650
12150;8400
11550;7725
6625;8300
7425;10450
10975;9600
8950;10000
4675;2550
7900;6900
12850;7725
6825;7575
12975;9275
10650;6325
7125;10750
4475;3150
11050;6325
10850;3525
4225;3525
7750;6375
12400;8625
12225;9475
13100;8275
7500;11000
8650;11300
13700;8500
13625;8875
12050;8975
9150;10425
2075;6475
10800;6125
12250;8975
5950;3600
13625;7150
6175;4875
12975;7725
7875;4875
12600;7725
11000;10975
7925;11275
5550;4475
13025;7500
13400;6525
4650;6575
13600;8600
12050;9275
11225;8125
11725;8925
13400;7025
10850;9600
11575;9700
11850;6975
11650;10125
12350;9875
12100;9475
7875;5850
12350;9475
11575;6825
8525;11300
4800;7425
13625;7725
10750;6325
6350;3600
9175;10275
11850;8125
11550;8125
4425;6875
11650;10625
12850;8325
12475;10800
12350;6575
10900;8975
8600;10500
1875;5475
10550;6625
12350;6975
12975;8125
13325;7200
13375;7675
13100;8125
8300;10500
12725;8125
7125;10450
12225;8125
11550;7200
11225;7725
12850;8125
11575;6675
7425;10750
11425;6575
13100;8775
13625;8125
4975;3300
11450;7200
12700;7500
13125;7025
12100;8125
12525;8725
11375;9700
11575;10975
11425;6975
7750;6500
12050;7500
13600;8500
11400;10975
11350;4875
10250;10325
12475;7825
8050;11225
11000;8575
10950;6325
11425;10850
11850;8875
