2075;5675
7125;10750
8650;11300
12075;10800
8525;10900
7425;10450
7125;11300
8050;11225
8275;11300
7375;11300
7225;10450
10375;9250
8950;10425
8300;10500
11000;10975
7125;10900
7925;10975
7125;10450
7625;10975
7825;10975
7225;11150
4750;10125
11650;10625
10975;9600
7425;10750
8400;10900
7600;10275
13075;8975
12875;8975
8550;6375
8300;6375
7675;4875
7250;6900
10950;5300
11650;7200
12275;8325
11975;8125
10450;6825
13100;8275
10850;9200
12525;8725
12225;8125
11975;10975
10300;10975
10375;10850
10700;10600
11225;7725
7075;7575
4900;8500
7750;6500
5625;5625
7875;5850
4550;7825
13225;2525
13225;2325
13125;7025
11850;6975
11425;6975
12975;6975
11725;9325
13025;7500
13375;8875
12475;8025
12700;7500
13250;8350
11550;7200
7500;11200
8050;11125
7500;11000
7325;10750
11375;10175
12150;8975
12225;7725
11850;7725
11000;7775
12050;7200
11850;7500
13125;6525
12600;6975
11975;7725
13500;7675
12100;8125
11950;7500
7900;6500
7075;7075
11450;7500
13325;7500
13125;7500
12400;8625
13250;8450
11900;8725
11475;9700
13000;9550
12750;9425
11775;10450
13500;8875
13100;7725
13375;7675
12850;7725
13625;8125
13500;7450
13225;7500
11675;6575
7750;10775
9900;10975
10250;10850
12975;9275
12225;6575
11050;6325
12800;7500
12350;6975
10850;6325
4675;1825
5550;5675
8650;6500
4800;7825
4975;10125
7900;10275
11575;10975
7625;11275
7925;11275
9850;10850
7375;10900
7600;10775
8150;11125
7325;10450
10250;10125
11375;10575
13375;9375
12350;7725
11850;8875
12050;8975
12525;9325
12100;7725
12650;8625
12600;9775
12275;8725
12750;9925
13125;9475
12350;9475
11375;9700
10200;10600
10250;10325
11650;10125
12975;8975
13100;8775
13375;8175
12975;7725
11850;7200
10800;8975
11775;8775
11950;7200
10550;6825
11650;7500
12600;6575
11550;8125
12050;7500
12475;6575
7900;3350
4975;3150
6225;5625
7225;10750
9050;10425
10950;6075
11350;4650
8100;6375
8350;6900
10650;6325
10950;5800
8800;6900
10800;6125
10575;9250
11375;10000
11450;7200
10800;9075
10975;9200
12225;6975
11850;8125
12850;6575
11050;6825
11575;6575
11200;5075
11350;4875
13225;3700
12800;7200
13625;7150
13025;7200
12975;6575
10750;6625
13225;3500
10950;6325
10850;3525
13225;2925
12150;7500
4550;7425
5675;4875
6350;3600
4800;7425
5675;5400
8750;6375
12850;6975
12525;8325
12600;7725
13700;8500
12025;8625
12475;7825
11675;9700
9350;10600
7825;11275
1975;5575
4475;3300
7625;5350
4675;1975
1775;5375
4975;3000
11100;6075
10300;6125
11750;7500
10900;8975
12600;9575
10950;7125
10850;9600
9175;10275
10650;6625
10550;6325
11050;5075
8650;6900
4225;4075
5175;6650
7650;6375
5625;5000
6175;4675
4475;3000
4475;3150
4225;3675
4975;3450
4225;3525
5675;4675
5550;4950
7900;3200
7875;4875
2075;6475
11975;6975
10850;6625
10450;7125
10850;6825
12350;6575
11750;7200
12975;8125
13500;8175
13475;8725
13225;7200
13225;8125
12100;9875
12150;9275
11650;8725
12050;9275
12475;10800
12775;8975
11850;9375
11975;9800
8275;10900
9275;10275
11425;10850
11575;9700
13125;9875
12500;7500
11775;10250
8950;10000
8750;10200
12725;7725
12875;9275
12975;8425
12150;7200
13625;7550
12850;8125
12600;8125
7225;11050
7725;11275
6150;8275
8650;10900
9150;10425
10475;9250
11725;8925
12250;9275
13400;6525
11675;6825
7750;6375
8125;3000
5675;5750
7875;5350
8400;11300
8525;11300
8750;10000
13625;9375
12025;8425
10750;7125
8200;6375
6825;7575
5150;8750
12350;9875
11525;10625
12350;8125
13500;7250
11550;7725
11550;7500
7850;6375
7025;8300
13600;8600
11975;9550
12225;9875
12350;8975
11775;8275
13000;9800
12350;9275
10550;7125
10950;6825
11575;6825
11425;6575
10750;6325
8650;6375
8350;6500
6175;4875
5950;3600
1975;4025
4475;3450
4675;2550
4225;3125
5550;5200
6175;5400
5550;4675
12325;7150
12725;6675
12400;8425
12850;8725
11575;10000
12775;9275
12150;8650
10950;6625
10650;7125
11350;4425
8800;6500
5550;5425
12600;7200
12475;6975
11575;6925
13250;9375
13075;9275
13600;8500
11900;8325
11000;8575
13625;8875
11650;8325
11225;8125
13400;7025
11575;6675
7750;6900
7250;7025
8200;6500
5550;4475
7075;6675
13275;6575
10450;6625
10450;6325
10850;7125
10750;6825
10650;6825
13500;9375
12225;9475
12700;7200
13275;6975
11850;6575
12150;8400
12875;9425
13325;7200
13475;8325
12250;8975
12100;9475
12725;8125
12975;8625
8600;10500
7900;10775
8750;11200
11400;10975
11525;10125
12850;8325
13250;8875
13350;8350
12875;9925
12600;7500
12525;8925
12325;7550
11975;6575
12725;6875
11050;7125
13125;7200
13100;8125
11475;10000
8050;10775
13625;7725
12650;8425
11050;6625
6625;8300
8200;6900
6625;7950
4425;7275
4525;10125
8050;10275
9350;11000
7750;10275
7725;10975
10475;10850
11525;10850
8950;10200
11675;10000
8750;11000
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300
7125;11300

pop. size;100
prob. mut.;0,1
prob. cross.;0,7
selection method;2
percentage of mutation;0,05
elite preserved;10
